tensor_type,predictor,residual_level,count,probability,cumulative_probability
weight,NEIGHBOR,130,23,4.063004121652703e-06,0.9999427646375907
weight,NEIGHBOR,131,22,3.886351768537368e-06,0.9999466509893592
weight,NEIGHBOR,132,23,4.063004121652703e-06,0.9999507139934808
weight,NEIGHBOR,133,14,2.4731329436146887e-06,0.9999531871264244
weight,NEIGHBOR,134,14,2.4731329436146887e-06,0.999955660259368
weight,NEIGHBOR,135,14,2.4731329436146887e-06,0.9999581333923117
weight,NEIGHBOR,136,15,2.6497852967300234e-06,0.9999607831776084
weight,NEIGHBOR,137,18,3.1797423560760286e-06,0.9999639629199645
weight,NEIGHBOR,138,16,2.8264376498453586e-06,0.9999667893576143
weight,NEIGHBOR,139,20,3.533047062306698e-06,0.9999703224046766
weight,NEIGHBOR,140,15,2.6497852967300234e-06,0.9999729721899734
weight,NEIGHBOR,141,7,1.2365664718073443e-06,0.9999742087564452
weight,NEIGHBOR,142,10,1.766523531153349e-06,0.9999759752799763
weight,NEIGHBOR,143,10,1.766523531153349e-06,0.9999777418035075
weight,NEIGHBOR,144,5,8.832617655766745e-07,0.999978625065273
weight,NEIGHBOR,145,9,1.5898711780380143e-06,0.9999802149364511
weight,NEIGHBOR,146,12,2.1198282373840188e-06,0.9999823347646885
weight,NEIGHBOR,147,9,1.5898711780380143e-06,0.9999839246358665
weight,NEIGHBOR,148,5,8.832617655766745e-07,0.9999848078976321
weight,NEIGHBOR,149,4,7.066094124613397e-07,0.9999855145070445
weight,NEIGHBOR,150,3,5.299570593460047e-07,0.9999860444641039
weight,NEIGHBOR,151,7,1.2365664718073443e-06,0.9999872810305757
